epoch,sample_point,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_s,cuda_util_pct,cuda_mem_util_pct,gpu_temp_c,gpu_power_w,gpu_clock_sm_mhz,gpu_clock_mem_mhz,gpu_fan_pct,gpu_throttled,cpu_pct,ram_used_gb,disk_read_mb_s,disk_write_mb_s,nvsmi_vram_used_gb,cuda_util_pct_min,cuda_util_pct_avg,cuda_util_pct_max,cuda_mem_util_pct_min,cuda_mem_util_pct_avg,cuda_mem_util_pct_max,gpu_temp_c_min,gpu_temp_c_avg,gpu_temp_c_max,gpu_power_w_min,gpu_power_w_avg,gpu_power_w_max,gpu_clock_sm_mhz_avg,gpu_clock_mem_mhz_avg,gpu_fan_pct_avg,gpu_throttled_any,cpu_pct_min,cpu_pct_avg,cpu_pct_max,ram_used_gb_min,ram_used_gb_avg,ram_used_gb_max,ram_total_gb,disk_read_mb_s_min,disk_read_mb_s_avg,disk_read_mb_s_max,disk_write_mb_s_min,disk_write_mb_s_avg,disk_write_mb_s_max,vram_peak_alloc_gb,vram_peak_reserved_gb,nvsmi_vram_used_gb_min,nvsmi_vram_used_gb_avg,nvsmi_vram_used_gb_max,nvsmi_vram_total_gb,data_wait_s,compute_s
142,summary,0.333882,0.984834,0.310307,0.992681,0.00026424,0.9,,,,,,,,,,,,,,1,30.0,59,1,10.5,20,49,52.0,55,108.4,111.45,114.5,2760.0,10801.0,30.0,0,10.1,31.4,52.7,28.78,28.79,28.79,63.16,0.0,0.06,0.11,0.0,0.66,1.31,0.752,0.879,1.982,1.98,1.982,15.992,0.2,0.57
143,1,,,,,,,1,1,47,107.5,2760,10801,30,0,52.0,28.78,0.0,43.53,1.982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,2,,,,,,,62,21,52,115.8,2760,10801,30,0,11.1,28.78,0.0,0.0,1.982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,summary,0.336572,0.984027,0.308478,0.993596,0.00025607,0.9,,,,,,,,,,,,,,1,31.5,62,1,11.0,21,47,49.5,52,107.5,111.65,115.8,2760.0,10801.0,30.0,0,11.1,31.55,52.0,28.78,28.78,28.78,63.16,0.0,0.0,0.0,0.0,21.77,43.53,0.752,0.879,1.982,1.98,1.982,15.992,0.19,0.57
144,1,,,,,,,1,1,47,107.7,2760,10801,30,0,51.8,28.78,0.0,0.0,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,2,,,,,,,61,21,52,113.7,2760,10801,30,0,12.4,28.78,0.0,12.11,1.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,summary,0.334159,0.984511,0.311486,0.991766,0.00024799,1.0,,,,,,,,,,,,,,1,31.0,61,1,11.0,21,47,49.5,52,107.7,110.7,113.7,2760.0,10801.0,30.0,0,12.4,32.1,51.8,28.78,28.78,28.78,63.16,0.0,0.0,0.0,0.0,6.05,12.11,0.754,0.879,1.949,1.96,1.97,15.992,0.27,0.61
145,1,,,,,,,7,2,48,111.7,2760,10801,30,0,53.2,28.79,0.0,25.69,1.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,2,,,,,,,61,21,52,111.7,2760,10801,30,0,10.7,28.79,0.11,14.37,1.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,summary,0.330662,0.984188,0.308957,0.992681,0.00023999,0.9,,,,,,,,,,,,,,7,34.0,61,2,11.5,21,48,50.0,52,111.7,111.7,111.7,2760.0,10801.0,30.0,0,10.7,31.95,53.2,28.79,28.79,28.79,63.16,0.0,0.06,0.11,14.37,20.03,25.69,0.754,0.879,1.949,1.95,1.949,15.992,0.2,0.56
146,1,,,,,,,6,2,48,108.6,2760,10801,30,0,54.1,28.8,0.0,0.0,1.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2,,,,,,,59,19,54,116.8,2760,10801,30,0,15.7,28.8,0.0,0.52,1.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,summary,0.334451,0.984995,0.309449,0.991766,0.00023209,0.9,,,,,,,,,,,,,,6,32.5,59,2,10.5,19,48,51.0,54,108.6,112.7,116.8,2760.0,10801.0,30.0,0,15.7,34.9,54.1,28.8,28.8,28.8,63.16,0.0,0.0,0.0,0.0,0.26,0.52,0.754,0.879,1.949,1.95,1.949,15.992,0.17,0.59
147,1,,,,,,,7,2,48,109.0,2760,10801,30,0,51.0,28.78,0.0,0.0,1.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,2,,,,,,,61,21,53,113.8,2760,10801,30,0,14.5,28.79,0.0,0.19,1.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,summary,0.330586,0.985479,0.308291,0.991766,0.00022427,0.9,,,,,,,,,,,,,,7,34.0,61,2,11.5,21,48,50.5,53,109.0,111.4,113.8,2760.0,10801.0,30.0,0,14.5,32.75,51.0,28.78,28.79,28.79,63.16,0.0,0.0,0.0,0.0,0.1,0.19,0.754,0.879,1.949,1.95,1.949,15.992,0.21,0.58
148,1,,,,,,,13,4,48,108.4,2760,10801,30,0,53.0,28.8,0.0,0.0,1.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,2,,,,,,,62,21,52,114.0,2760,10801,30,0,13.9,28.79,0.0,18.43,1.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,summary,0.327084,0.985641,0.308967,0.992681,0.00021656,0.9,,,,,,,,,,,,,,13,37.5,62,4,12.5,21,48,50.0,52,108.4,111.2,114.0,2760.0,10801.0,30.0,0,13.9,33.45,53.0,28.79,28.8,28.8,63.16,0.0,0.0,0.0,0.0,9.21,18.43,0.754,0.879,1.949,1.95,1.949,15.992,0.2,0.56
149,1,,,,,,,13,4,48,109.7,2760,10801,30,0,51.1,28.8,0.08,21.17,1.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,2,,,,,,,59,20,52,114.1,2760,10801,30,0,9.0,28.79,0.0,14.05,1.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,summary,0.322925,0.987899,0.308635,0.993596,0.00020894,0.9,,,,,,,,,,,,,,13,36.0,59,4,12.0,20,48,50.0,52,109.7,111.9,114.1,2760.0,10801.0,30.0,0,9.0,30.05,51.1,28.79,28.8,28.8,63.16,0.0,0.04,0.08,14.05,17.61,21.17,0.754,0.879,1.949,1.95,1.949,15.992,0.21,0.56
150,1,,,,,,,12,4,49,109.7,2760,10801,30,0,49.7,28.81,0.0,0.0,1.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,2,,,,,,,57,19,53,114.2,2760,10801,30,0,20.8,28.81,0.0,0.45,1.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,summary,0.322129,0.988222,0.308079,0.991766,0.00020142,0.9,,,,,,,,,,,,,,12,34.5,57,4,11.5,19,49,51.0,53,109.7,111.95,114.2,2760.0,10801.0,30.0,0,20.8,35.25,49.7,28.81,28.81,28.81,63.16,0.0,0.0,0.0,0.0,0.23,0.45,0.754,0.879,1.949,1.95,1.949,15.992,0.2,0.62
151,1,,,,,,,75,4,51,110.8,2760,10801,30,0,55.3,28.8,0.0,0.0,1.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,2,,,,,,,33,12,52,113.4,2760,10801,30,0,10.8,28.8,0.0,0.05,1.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,summary,0.326132,0.985802,0.306284,0.993596,0.00019401,0.9,,,,,,,,,,,,,,33,54.0,75,4,8.0,12,51,51.5,52,110.8,112.1,113.4,2760.0,10801.0,30.0,0,10.8,33.05,55.3,28.8,28.8,28.8,63.16,0.0,0.0,0.0,0.0,0.03,0.05,0.752,0.879,1.949,1.95,1.949,15.992,0.21,0.56
152,1,,,,,,,51,15,50,113.4,2760,10801,30,0,52.2,28.81,0.0,0.0,1.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,2,,,,,,,53,16,51,112.6,2760,10801,30,0,10.5,28.81,0.0,14.06,1.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,summary,0.316245,0.990158,0.305236,0.993596,0.00018670,0.9,,,,,,,,,,,,,,51,52.0,53,15,15.5,16,50,50.5,51,112.6,113.0,113.4,2760.0,10801.0,30.0,0,10.5,31.35,52.2,28.81,28.81,28.81,63.16,0.0,0.0,0.0,0.0,7.03,14.06,0.752,0.879,1.949,1.95,1.949,15.992,0.21,0.56
153,1,,,,,,,53,16,51,112.6,2760,10801,30,0,48.1,28.85,0.99,26.79,1.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,2,,,,,,,57,18,54,111.1,2760,10801,30,0,11.6,28.81,0.0,17.35,1.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,summary,0.322520,0.988222,0.308306,0.992681,0.00017950,0.9,,,,,,,,,,,,,,53,55.0,57,16,17.0,18,51,52.5,54,111.1,111.85,112.6,2760.0,10801.0,30.0,0,11.6,29.85,48.1,28.81,28.83,28.85,63.16,0.0,0.49,0.99,17.35,22.07,26.79,0.752,0.879,1.949,1.95,1.949,15.992,0.21,0.56
154,1,,,,,,,57,18,54,111.1,2760,10801,30,0,52.7,28.81,0.0,0.0,1.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,2,,,,,,,61,21,53,117.7,2760,10801,30,0,12.3,28.82,0.0,0.32,1.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,summary,0.325997,0.988222,0.306342,0.992681,0.00017241,0.8,,,,,,,,,,,,,,57,59.0,61,18,19.5,21,53,53.5,54,111.1,114.4,117.7,2760.0,10801.0,30.0,0,12.3,32.5,52.7,28.81,28.81,28.82,63.16,0.0,0.0,0.0,0.0,0.16,0.32,0.752,0.879,1.949,1.95,1.949,15.992,0.18,0.57
155,1,,,,,,,2,2,52,109.5,2760,10801,30,0,54.1,28.82,0.0,0.0,1.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,2,,,,,,,61,21,52,115.3,2760,10801,30,0,14.0,28.82,0.0,0.01,1.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,summary,0.322088,0.988383,0.306737,0.993596,0.00016544,0.9,,,,,,,,,,,,,,2,31.5,61,2,11.5,21,52,52.0,52,109.5,112.4,115.3,2760.0,10801.0,30.0,0,14.0,34.05,54.1,28.82,28.82,28.82,63.16,0.0,0.0,0.0,0.0,0.01,0.01,0.752,0.879,1.949,1.95,1.949,15.992,0.2,0.57
156,1,,,,,,,1,1,47,108.8,2760,10801,30,0,56.0,28.81,0.0,45.88,1.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,2,,,,,,,58,20,53,114.0,2760,10801,30,0,11.5,28.82,0.0,0.0,1.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,summary,0.318982,0.990803,0.307644,0.992681,0.00015858,0.9,,,,,,,,,,,,,,1,29.5,58,1,10.5,20,47,50.0,53,108.8,111.4,114.0,2760.0,10801.0,30.0,0,11.5,33.75,56.0,28.81,28.81,28.82,63.16,0.0,0.0,0.0,0.0,22.94,45.88,0.752,0.879,1.949,1.95,1.949,15.992,0.21,0.56
157,1,,,,,,,2,1,47,108.9,2760,10801,30,0,55.1,28.82,0.0,29.14,1.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,2,,,,,,,52,18,52,109.2,2760,10801,30,0,22.5,28.8,0.0,24.8,1.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,summary,0.323504,0.989190,0.312992,0.989936,0.00015184,1.0,,,,,,,,,,,,,,2,27.0,52,1,9.5,18,47,49.5,52,108.9,109.05,109.2,2760.0,10801.0,30.0,0,22.5,38.8,55.1,28.8,28.81,28.82,63.16,0.0,0.0,0.0,24.8,26.97,29.14,0.752,0.879,1.949,1.95,1.949,15.992,0.24,0.64
158,1,,,,,,,7,2,48,112.6,2760,10801,30,0,53.7,28.8,0.0,0.68,1.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,2,,,,,,,57,20,52,110.5,2760,10801,30,0,12.4,28.81,0.0,13.89,1.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,summary,0.319908,0.987738,0.307299,0.993596,0.00014522,0.9,,,,,,,,,,,,,,7,32.0,57,2,11.0,20,48,50.0,52,110.5,111.55,112.6,2760.0,10801.0,30.0,0,12.4,33.05,53.7,28.8,28.8,28.81,63.16,0.0,0.0,0.0,0.68,7.29,13.89,0.751,0.879,1.949,1.95,1.949,15.992,0.21,0.57
159,1,,,,,,,12,4,48,109.5,2760,10801,30,0,53.3,28.81,0.0,0.0,1.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,2,,,,,,,60,21,52,113.8,2760,10801,30,0,14.5,28.8,0.0,0.46,1.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,summary,0.321242,0.988706,0.311401,0.992681,0.00013872,0.9,,,,,,,,,,,,,,12,36.0,60,4,12.5,21,48,50.0,52,109.5,111.65,113.8,2760.0,10801.0,30.0,0,14.5,33.9,53.3,28.8,28.8,28.81,63.16,0.0,0.0,0.0,0.0,0.23,0.46,0.751,0.879,1.949,1.95,1.949,15.992,0.21,0.57
160,1,,,,,,,14,4,49,109.1,2760,10801,30,0,55.9,28.79,0.0,44.67,1.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,2,,,,,,,57,20,54,115.6,2760,10801,30,0,14.1,28.81,0.0,0.19,1.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,summary,0.319460,0.989835,0.309822,0.993596,0.00013235,0.9,,,,,,,,,,,,,,14,35.5,57,4,12.0,20,49,51.5,54,109.1,112.35,115.6,2760.0,10801.0,30.0,0,14.1,35.0,55.9,28.79,28.8,28.81,63.16,0.0,0.0,0.0,0.19,22.43,44.67,0.751,0.879,1.949,1.95,1.949,15.992,0.18,0.58
161,1,,,,,,,19,5,49,110.1,2760,10801,30,0,53.2,28.8,0.0,0.0,1.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,2,,,,,,,54,19,52,114.7,2760,10801,30,0,14.3,28.8,0.0,13.93,1.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,summary,0.323867,0.987093,0.308512,0.993596,0.00012610,0.9,,,,,,,,,,,,,,19,36.5,54,5,12.0,19,49,50.5,52,110.1,112.4,114.7,2760.0,10801.0,30.0,0,14.3,33.75,53.2,28.8,28.8,28.8,63.16,0.0,0.0,0.0,0.0,6.96,13.93,0.751,0.879,1.949,1.95,1.949,15.992,0.19,0.57
162,1,,,,,,,21,5,51,110.5,2760,10801,30,0,55.2,28.8,0.0,0.0,1.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,2,,,,,,,42,15,53,113.6,2760,10801,30,0,14.0,28.8,0.0,14.03,1.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,summary,0.327134,0.987899,0.310486,0.993596,0.00011999,0.9,,,,,,,,,,,,,,21,31.5,42,5,10.0,15,51,52.0,53,110.5,112.05,113.6,2760.0,10801.0,30.0,0,14.0,34.6,55.2,28.8,28.8,28.8,63.16,0.0,0.0,0.0,0.0,7.01,14.03,0.751,0.879,1.949,1.95,1.949,15.992,0.18,0.58
163,1,,,,,,,38,11,50,111.4,2760,10801,30,0,53.1,28.8,0.0,0.0,1.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,2,,,,,,,60,21,53,111.9,2760,10801,30,0,14.6,28.82,0.0,0.7,1.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,summary,0.319527,0.989190,0.305922,0.994511,0.00011400,1.0,,,,,,,,,,,,,,38,49.0,60,11,16.0,21,50,51.5,53,111.4,111.65,111.9,2760.0,10801.0,30.0,0,14.6,33.85,53.1,28.8,28.81,28.82,63.16,0.0,0.0,0.0,0.0,0.35,0.7,0.751,0.879,1.949,1.95,1.949,15.992,0.23,0.63
164,1,,,,,,,60,21,53,111.9,2760,10801,30,0,55.8,28.8,0.0,0.0,1.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,2,,,,,,,59,19,54,116.5,2760,10801,30,0,14.1,28.82,0.0,0.01,1.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,summary,0.318644,0.988867,0.305420,0.993596,0.00010815,0.8,,,,,,,,,,,,,,59,59.5,60,19,20.0,21,53,53.5,54,111.9,114.2,116.5,2760.0,10801.0,30.0,0,14.1,34.95,55.8,28.8,28.81,28.82,63.16,0.0,0.0,0.0,0.0,0.01,0.01,0.751,0.879,1.949,1.95,1.949,15.992,0.17,0.58
165,1,,,,,,,59,19,54,116.5,2760,10801,30,0,54.7,28.81,0.0,0.0,1.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,2,,,,,,,59,20,54,114.4,2760,10801,30,0,13.8,28.82,0.0,13.89,1.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,summary,0.321160,0.987738,0.306648,0.993596,0.00010244,0.9,,,,,,,,,,,,,,59,59.0,59,19,19.5,20,54,54.0,54,114.4,115.45,116.5,2760.0,10801.0,30.0,0,13.8,34.25,54.7,28.81,28.81,28.82,63.16,0.0,0.0,0.0,0.0,6.95,13.89,0.751,0.879,1.949,1.95,1.949,15.992,0.2,0.57
166,1,,,,,,,1,1,49,108.8,2760,10801,30,0,55.2,28.82,0.0,1.24,1.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,2,,,,,,,58,19,54,114.4,2745,10801,30,0,16.1,28.81,0.0,13.69,1.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,summary,0.316091,0.989997,0.306956,0.994511,0.00009686,0.9,,,,,,,,,,,,,,1,29.5,58,1,10.0,19,49,51.5,54,108.8,111.6,114.4,2752.5,10801.0,30.0,0,16.1,35.65,55.2,28.81,28.81,28.82,63.16,0.0,0.0,0.0,1.24,7.46,13.69,0.751,0.879,1.949,1.95,1.949,15.992,0.21,0.57
167,1,,,,,,,1,1,48,108.6,2760,10801,30,0,53.4,28.82,0.0,0.0,1.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,2,,,,,,,60,20,55,114.2,2745,10801,30,0,14.0,28.83,0.05,0.97,1.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,summary,0.325221,0.986447,0.309529,0.992681,0.00009143,0.9,,,,,,,,,,,,,,1,30.5,60,1,10.5,20,48,51.5,55,108.6,111.4,114.2,2752.5,10801.0,30.0,0,14.0,33.7,53.4,28.82,28.82,28.83,63.16,0.0,0.03,0.05,0.0,0.48,0.97,0.751,0.879,1.949,1.95,1.949,15.992,0.21,0.57
168,1,,,,,,,2,2,48,108.5,2760,10801,30,0,55.5,28.82,0.0,0.0,1.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,2,,,,,,,59,21,53,116.0,2745,10801,30,0,16.9,28.83,0.0,0.29,1.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,summary,0.317675,0.989190,0.305250,0.994511,0.00008613,0.9,,,,,,,,,,,,,,2,30.5,59,2,11.5,21,48,50.5,53,108.5,112.25,116.0,2752.5,10801.0,30.0,0,16.9,36.2,55.5,28.82,28.82,28.83,63.16,0.0,0.0,0.0,0.0,0.14,0.29,0.751,0.879,1.949,1.95,1.949,15.992,0.18,0.58
169,1,,,,,,,4,2,48,109.0,2760,10801,30,0,52.9,28.82,0.0,0.0,1.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,2,,,,,,,57,19,54,114.4,2760,10801,30,0,16.7,28.81,0.0,12.41,1.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,summary,0.319504,0.988545,0.304367,0.993596,0.00008098,0.9,,,,,,,,,,,,,,4,30.5,57,2,10.5,19,48,51.0,54,109.0,111.7,114.4,2760.0,10801.0,30.0,0,16.7,34.8,52.9,28.81,28.81,28.82,63.16,0.0,0.0,0.0,0.0,6.21,12.41,0.753,0.879,1.949,1.95,1.949,15.992,0.24,0.61
170,1,,,,,,,5,2,48,111.5,2760,10801,30,0,51.3,28.85,0.0,1.12,1.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,2,,,,,,,57,18,54,109.2,2760,10801,30,0,19.5,28.85,0.0,17.15,1.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,summary,0.317358,0.989513,0.305356,0.994511,0.00007598,0.9,,,,,,,,,,,,,,5,31.0,57,2,10.0,18,48,51.0,54,109.2,110.35,111.5,2760.0,10801.0,30.0,0,19.5,35.4,51.3,28.85,28.85,28.85,63.16,0.0,0.0,0.0,1.12,9.13,17.15,0.753,0.879,1.949,1.95,1.949,15.992,0.19,0.58
171,1,,,,,,,22,6,49,109.0,2760,10801,30,0,57.0,28.89,0.08,0.48,2.432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,2,,,,,,,74,21,52,115.9,2760,10801,30,0,14.4,28.89,0.0,15.0,2.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,summary,0.319305,0.989674,0.306271,0.994511,0.00007112,0.9,,,,,,,,,,,,,,22,48.0,74,6,13.5,21,49,50.5,52,109.0,112.45,115.9,2760.0,10801.0,30.0,0,14.4,35.7,57.0,28.89,28.89,28.89,63.16,0.0,0.04,0.08,0.48,7.74,15.0,0.753,0.879,2.07,2.25,2.432,15.992,0.22,0.62
172,1,,,,,,,36,7,51,117.0,2760,10801,30,0,53.9,28.9,0.0,0.0,2.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,2,,,,,,,63,15,50,111.3,2745,10801,30,0,13.4,28.89,0.0,6.89,2.044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,summary,0.319561,0.988867,0.306704,0.993596,0.00006641,0.9,,,,,,,,,,,,,,36,49.5,63,7,11.0,15,50,50.5,51,111.3,114.15,117.0,2752.5,10801.0,30.0,0,13.4,33.65,53.9,28.89,28.89,28.9,63.16,0.0,0.0,0.0,0.0,3.44,6.89,0.753,0.879,2.044,2.05,2.055,15.992,0.21,0.59
173,1,,,,,,,63,15,50,111.3,2745,10801,30,0,55.2,28.88,0.0,47.29,2.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,2,,,,,,,58,20,54,115.7,2745,10801,30,0,13.8,28.88,0.0,0.0,2.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,summary,0.318430,0.989513,0.305688,0.993596,0.00006185,0.9,,,,,,,,,,,,,,58,60.5,63,15,17.5,20,50,52.0,54,111.3,113.5,115.7,2745.0,10801.0,30.0,0,13.8,34.5,55.2,28.88,28.88,28.88,63.16,0.0,0.0,0.0,0.0,23.64,47.29,0.753,0.879,2.217,2.23,2.235,15.992,0.2,0.6
174,1,,,,,,,2,2,52,112.7,2760,10801,30,0,50.4,28.87,0.0,0.74,2.199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,2,,,,,,,71,20,54,113.3,2760,10801,30,0,14.5,28.81,0.0,15.46,2.195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,summary,0.318818,0.989513,0.306522,0.992681,0.00005744,0.9,,,,,,,,,,,,,,2,36.5,71,2,11.0,20,52,53.0,54,112.7,113.0,113.3,2760.0,10801.0,30.0,0,14.5,32.45,50.4,28.81,28.84,28.87,63.16,0.0,0.0,0.0,0.74,8.1,15.46,0.753,0.879,2.195,2.2,2.199,15.992,0.2,0.58
175,1,,,,,,,7,1,48,109.2,2760,10801,30,0,50.8,28.82,0.08,0.76,2.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,2,,,,,,,59,18,54,108.4,2760,10801,30,0,11.8,28.92,0.0,11.64,2.389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,summary,0.319355,0.989190,0.304077,0.994511,0.00005318,1.0,,,,,,,,,,,,,,7,33.0,59,1,9.5,18,48,51.0,54,108.4,108.8,109.2,2760.0,10801.0,30.0,0,11.8,31.3,50.8,28.82,28.87,28.92,63.16,0.0,0.04,0.08,0.76,6.2,11.64,0.753,0.879,2.242,2.32,2.389,15.992,0.22,0.68
176,1,,,,,,,4,1,48,111.8,2760,10801,30,0,47.5,28.96,0.0,2.21,2.393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,2,,,,,,,53,16,51,108.1,2760,10801,30,0,12.8,28.93,0.03,21.53,2.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,summary,0.319992,0.989513,0.307217,0.992681,0.00004908,0.9,,,,,,,,,,,,,,4,28.5,53,1,8.5,16,48,49.5,51,108.1,109.95,111.8,2760.0,10801.0,30.0,0,12.8,30.15,47.5,28.93,28.95,28.96,63.16,0.0,0.01,0.03,2.21,11.87,21.53,0.753,0.879,2.379,2.39,2.393,15.992,0.2,0.59
177,1,,,,,,,14,3,49,108.1,2745,10801,30,0,49.8,28.92,0.0,0.0,2.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,2,,,,,,,64,20,52,111.9,2760,10801,30,0,13.2,28.91,0.0,0.1,2.359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,summary,0.323553,0.988061,0.308272,0.992681,0.00004514,0.9,,,,,,,,,,,,,,14,39.0,64,3,11.5,20,49,50.5,52,108.1,110.0,111.9,2752.5,10801.0,30.0,0,13.2,31.5,49.8,28.91,28.91,28.92,63.16,0.0,0.0,0.0,0.0,0.05,0.1,0.753,0.879,2.359,2.37,2.379,15.992,0.2,0.58
178,1,,,,,,,17,4,49,108.6,2745,10801,30,0,50.4,28.9,0.0,46.39,2.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,2,,,,,,,49,17,52,112.1,2760,10801,30,0,8.1,28.9,0.0,0.0,2.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,summary,0.321251,0.988061,0.305564,0.993596,0.00004136,0.9,,,,,,,,,,,,,,17,33.0,49,4,10.5,17,49,50.5,52,108.6,110.35,112.1,2752.5,10801.0,30.0,0,8.1,29.25,50.4,28.9,28.9,28.9,63.16,0.0,0.0,0.0,0.0,23.2,46.39,0.753,0.879,2.294,2.29,2.294,15.992,0.21,0.57
179,1,,,,,,,21,4,51,107.7,2760,10801,30,0,49.0,28.9,0.0,0.0,2.288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,2,,,,,,,40,13,52,110.9,2760,10801,30,0,11.2,28.87,0.0,15.41,2.282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
