epoch,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_s,cuda_util_pct_min,cuda_util_pct_avg,cuda_util_pct_max,cuda_mem_util_pct_min,cuda_mem_util_pct_avg,cuda_mem_util_pct_max,gpu_temp_c_min,gpu_temp_c_avg,gpu_temp_c_max,gpu_power_w_min,gpu_power_w_avg,gpu_power_w_max,gpu_clock_sm_mhz_avg,gpu_clock_mem_mhz_avg,gpu_fan_pct_avg,gpu_throttled_any,cpu_pct_min,cpu_pct_avg,cpu_pct_max,ram_used_gb_min,ram_used_gb_avg,ram_used_gb_max,ram_total_gb,disk_read_mb_s_min,disk_read_mb_s_avg,disk_read_mb_s_max,disk_write_mb_s_min,disk_write_mb_s_avg,disk_write_mb_s_max,vram_peak_alloc_gb,vram_peak_reserved_gb,data_wait_s,compute_s
60,0.461805,0.861902,0.381379,0.908647,0.00149181,17.6,90,97.2,100,46,57.4,75,55,55.8,57,96.3,168.52,200.1,2760.0,10801.0,30.0,0,11.1,27.88,60.2,37.11,37.23,37.34,63.16,0.0,0.01,0.03,0.0,0.05,0.14,9.282,19.486,10.27,5.61
61,0.459875,0.862749,0.383602,0.895341,0.00142858,17.8,100,100.0,100,76,78.4,81,55,57.8,60,131.0,182.18,203.9,2745.0,10801.0,30.0,0,12.0,28.06,60.0,37.03,37.18,37.31,63.16,0.0,0.02,0.06,0.0,0.07,0.2,9.282,19.486,10.42,5.62
62,0.457767,0.863944,0.393245,0.889471,0.00136596,17.5,98,98.8,100,51,65.2,81,55,56.8,59,113.6,175.22,196.8,2748.0,10801.0,30.0,0,14.1,28.72,61.3,37.06,37.19,37.32,63.16,0.0,0.02,0.08,0.0,0.22,0.84,9.282,19.486,10.22,5.54
63,0.455851,0.865213,0.392950,0.894176,0.00130402,17.5,100,100.0,100,77,80.4,82,52,53.4,54,130.7,182.66,205.3,2748.0,10801.0,30.0,0,14.4,29.36,62.7,37.1,37.2,37.33,63.16,0.0,0.01,0.04,0.0,0.22,0.96,9.282,19.486,10.13,5.58
64,0.455571,0.865470,0.362724,0.916891,0.00124283,17.4,98,98.0,98,42,45.2,50,53,55.6,57,64.2,154.1,195.5,2748.0,10801.0,30.0,0,14.9,28.84,61.5,37.0,37.17,37.33,63.16,0.0,0.02,0.05,0.02,0.1,0.23,9.282,19.486,10.02,5.63
65,0.453247,0.866737,0.376200,0.907706,0.00118246,17.7,98,98.8,100,49,60.0,70,53,56.6,60,58.2,162.1,197.3,2751.0,10801.0,30.0,0,12.6,27.5,59.2,37.07,37.19,37.3,63.16,0.0,0.04,0.17,0.02,0.5,1.94,9.282,19.486,10.11,5.76
66,0.453689,0.865555,0.370113,0.909274,0.00112298,17.6,100,100.0,100,82,87.0,91,55,56.4,57,82.8,165.4,201.1,2748.0,10801.0,30.0,0,12.1,28.36,60.7,37.01,37.15,37.3,63.16,0.0,0.03,0.1,0.0,0.1,0.31,9.282,19.486,10.15,5.69
67,0.450562,0.868202,0.367543,0.912500,0.00106443,17.6,98,98.4,100,43,58.8,78,54,56.8,59,114.4,165.42,196.3,2748.0,10801.0,30.0,0,11.9,28.0,60.0,37.04,37.17,37.29,63.16,0.0,0.01,0.03,0.01,0.06,0.15,9.282,19.486,10.19,5.66
68,0.450374,0.867528,0.353066,0.918324,0.00100690,17.8,98,99.6,100,49,62.4,73,53,55.8,60,95.9,166.52,197.3,2751.0,10801.0,30.0,0,12.4,29.3,60.5,37.09,37.18,37.3,63.16,0.0,0.02,0.04,0.0,0.1,0.17,9.282,19.486,10.45,5.6
69,0.451808,0.867087,0.364265,0.911111,0.00095044,17.6,98,99.0,100,50,70.2,79,56,56.6,58,120.1,170.78,199.8,2745.0,10801.0,30.0,0,12.8,28.7,62.5,37.09,37.18,37.29,63.16,0.0,0.02,0.09,0.0,0.11,0.34,9.282,19.486,10.2,5.67
