epoch,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_s,cuda_util_pct_min,cuda_util_pct_avg,cuda_util_pct_max,cuda_mem_util_pct_min,cuda_mem_util_pct_avg,cuda_mem_util_pct_max,gpu_temp_c_min,gpu_temp_c_avg,gpu_temp_c_max,gpu_power_w_min,gpu_power_w_avg,gpu_power_w_max,gpu_clock_sm_mhz_avg,gpu_clock_mem_mhz_avg,gpu_fan_pct_avg,gpu_throttled_any,cpu_pct_min,cpu_pct_avg,cpu_pct_max,ram_used_gb_min,ram_used_gb_avg,ram_used_gb_max,ram_total_gb,disk_read_mb_s_min,disk_read_mb_s_avg,disk_read_mb_s_max,disk_write_mb_s_min,disk_write_mb_s_avg,disk_write_mb_s_max,vram_peak_alloc_gb,vram_peak_reserved_gb,data_wait_s,compute_s
52,0.309743,0.995482,0.300888,0.996340,0.00100000,0.9,8,42.4,51,1,21.0,26,52,55.2,56,110.4,116.32,117.8,2760.0,10801.0,30.0,0,6.8,16.72,50.6,24.26,24.27,24.27,63.16,0.0,0.0,0.0,0.0,0.0,0.0,9.865,12.186,0.32,0.23
53,0.309981,0.996773,0.300118,0.995425,0.00100000,0.9,41,45.8,49,24,24.0,24,51,54.0,56,115.8,119.28,121.6,2760.0,10801.0,30.0,0,7.6,18.96,51.1,24.25,24.26,24.27,63.16,0.0,0.0,0.0,0.0,10.95,54.75,9.865,12.186,0.32,0.23
54,0.314840,0.994192,0.300129,0.996340,0.00100000,0.9,7,21.4,43,5,11.8,22,56,57.2,58,109.8,116.7,121.3,2760.0,10801.0,30.0,0,10.5,22.62,51.6,24.25,24.26,24.26,63.16,0.0,0.0,0.0,0.0,0.0,0.0,9.865,12.186,0.33,0.23
55,0.309188,0.996773,0.300588,0.995425,0.00100000,0.9,42,49.2,51,22,26.0,27,57,57.0,57,122.1,126.66,127.8,2745.0,10801.0,30.0,0,4.0,22.6,52.3,24.25,24.26,24.27,63.16,0.0,0.0,0.0,0.0,0.15,0.76,9.865,12.186,0.31,0.23
56,0.309746,0.995644,0.299837,0.996340,0.00100000,0.9,12,20.4,54,4,8.0,24,53,53.8,57,116.7,117.74,118.0,2748.0,10801.0,30.0,0,16.7,26.88,51.6,24.26,24.27,24.28,63.16,0.0,0.03,0.09,0.0,6.98,25.74,9.865,12.186,0.37,0.25
57,0.309337,0.995805,0.301131,0.995425,0.00100000,0.9,62,62.0,62,33,33.0,33,53,53.0,53,112.7,112.7,112.7,2745.0,10801.0,30.0,0,8.7,18.42,51.9,24.28,24.28,24.28,63.16,0.0,0.0,0.0,0.0,0.0,0.0,9.865,12.186,0.32,0.23
58,0.310527,0.995644,0.300457,0.996340,0.00100000,0.8,3,3.0,3,2,2.0,2,52,52.0,52,111.8,111.8,111.8,2760.0,10801.0,30.0,0,10.0,21.32,55.3,24.28,24.28,24.28,63.16,0.0,0.0,0.01,0.0,0.0,0.0,9.865,12.186,0.31,0.23
59,0.309770,0.996289,0.300358,0.995425,0.00100000,0.9,38,38.0,38,20,20.0,20,51,51.0,51,116.6,116.6,116.6,2760.0,10801.0,30.0,0,9.8,21.46,53.6,24.28,24.29,24.29,63.16,0.0,0.12,0.61,0.0,4.39,20.01,9.865,12.186,0.39,0.23
60,0.313977,0.995805,0.298443,0.995425,0.00100000,0.9,1,40.2,50,2,20.4,25,52,55.2,56,111.4,116.12,117.3,2757.0,10801.0,30.0,0,7.3,17.86,52.5,24.28,24.29,24.3,63.16,0.0,0.0,0.0,0.0,13.18,65.84,9.865,12.186,0.33,0.23
61,0.308573,0.996289,0.298809,0.995425,0.00100000,0.9,49,53.4,60,23,27.4,34,51,54.6,57,118.4,120.8,122.4,2760.0,10801.0,30.0,0,7.2,19.68,53.4,24.26,24.27,24.27,63.16,0.0,0.0,0.0,0.0,0.0,0.0,9.865,12.186,0.33,0.23
62,0.307723,0.997096,0.298172,0.997255,0.00100000,0.9,59,68.0,74,29,36.2,41,58,58.6,59,123.9,126.0,127.4,2760.0,10801.0,30.0,0,15.6,29.34,52.0,24.27,24.29,24.33,63.16,0.0,11.16,48.77,0.0,4.24,20.75,9.865,12.186,0.36,0.23
